id,best_players,min_players,max_playtime,weight
235488,3.0,2,40,1.7586
212402,4.0,2,60,1.9153
25669,4.0,2,45,1.6161
248065,3.0,1,60,2.4
125678,3.0,2,45,1.9963
196526,1.0,1,30,2.131
197405,2.0,2,60,2.4853
199966,4.0,2,120,2.4493
154086,3.0,2,60,2.4598
19600,5.0,2,120,2.9968
207243,1.0,1,180,3.1818
267319,3.0,2,45,1.8065
242804,3.0,2,100,3.0933
112,5.0,2,45,1.9563
298065,2.0,2,40,2.1596
266164,4.0,2,60,2.4
66505,4.0,2,45,2.2689
171669,3.0,2,60,2.3627
336382,4.0,1,40,2.0476
325635,2.0,2,20,1.9375
554,4.0,2,120,3.274
95064,2.0,1,30,2.1583
264052,2.0,1,90,3.4583
284777,2.0,2,40,1.8889
182340,1.0,1,240,4.3143
272739,3.0,1,150,4.0667
270314,3.0,2,20,1.1356
291453,4.0,2,15,1.3243
258779,4.0,1,80,2.2778
224,6.0,3,270,2.7708
200077,3.0,1,20,1.7027
180680,4.0,2,75,2.1944
195314,4.0,1,20,1.2131
72287,2.0,2,15,1.8263
174570,3.0,1,45,2.6757
158275,2.0,2,60,2.3684
939,2.0,2,120,2.4848
15817,4.0,3,60,2.0323
284818,4.0,2,90,2.9072
296237,1.0,1,45,2.4225
228504,2.0,2,30,1.4286
207691,3.0,2,90,3.2545
326494,2.0,2,60,1.831
131646,3.0,1,240,3.0087
230080,4.0,2,40,1.7285
150999,2.0,2,45,2.1852
69779,2.0,2,120,3.6773
218509,3.0,2,180,3.4804
161866,3.0,1,60,2.4935
306881,2.0,1,30,2.1
178336,4.0,2,45,2
165838,2.0,2,60,2.7093
227515,4.0,2,90,2.9
204027,3.0,1,60,1.9
157403,4.0,3,60,1.9481
231218,1.0,1,30,2.0806
168917,,2,45,2.1395
346703,4.0,2,25,1.3837
1382,6.0,2,60,1.6067
253499,4.0,2,60,2.5652
75449,3.0,2,60,2.5529
66056,2.0,2,120,2.3177
127518,4.0,1,300,3.8357
185589,4.0,2,120,2.716
148729,1.0,1,30,2.1753
156776,2.0,2,60,3.037
200954,2.0,2,45,2.663
104710,4.0,2,60,2.3224
244654,4.0,2,60,2.1184
318009,2.0,1,45,2.8085
253284,2.0,2,15,1.236
233262,3.0,1,90,2.8657
72225,4.0,1,120,3.8766
157809,4.0,1,40,2
141517,5.0,2,90,3.4492
239472,3.0,2,180,3.25
164949,4.0,2,180,3.0179
262941,4.0,2,150,3.8784
8203,3.0,2,20,1.4533
163154,4.0,1,360,3.9912
161882,4.0,3,60,2.3611
104363,6.0,3,180,3.2829
177524,4.0,2,30,1.0405
277700,3.0,1,90,2.7286
40793,5.0,2,45,1.6875
217449,4.0,1,20,1.2193
242684,4.0,2,120,2.9091
85897,3.0,1,45,2.7
191231,4.0,2,60,2.2231
284189,4.0,2,90,1.9474
245487,1.0,1,10,1.1831
229892,5.0,3,90,2.9565
160018,,2,45,2.25
23540,4.0,2,210,3.92
22825,2.0,2,120,3.4563
136991,4.0,2,30,1.1951
130176,4.0,2,20,1.3768
1822,2.0,2,180,3.2941
171233,3.0,2,90,2.6886
198454,6.0,4,40,1.1944
217861,4.0,2,30,2.1149
6830,4.0,3,60,2.5311
823,4.0,2,90,2.5645
191300,4.0,2,20,1.2911
1301,2.0,2,45,2.9333
89409,2.0,2,60,2.7586
25568,4.0,2,60,2.2097
294612,2.0,1,60,2.1538
45986,2.0,2,120,3.6743
60,4.0,3,120,2.7813
208024,4.0,1,100,2.7021
270971,2.0,1,60,2.3333
35497,5.0,2,60,1.4758
97903,4.0,2,45,1.4796
222514,2.0,2,90,3.7257
35052,2.0,2,360,3.087
241266,4.0,2,60,1.9333
279254,4.0,2,75,2.6092
291508,2.0,1,60,2.5926
336794,3.0,2,30,2.3953
153065,4.0,2,20,1.3957
122522,3.0,2,45,2.062
55427,2.0,2,30,2.5375
18100,3.0,3,45,2.2866
317457,3.0,2,120,3.2444
256589,5.0,1,60,2.2245
194880,4.0,2,30,1.6753
91536,4.0,2,30,1.9684
146312,4.0,2,30,1.6195
223750,2.0,1,90,2.1321
134352,10.0,6,20,1.4231
356033,6.0,1,60,2.1129
21523,2.0,2,240,2.6777
159473,6.0,2,90,2.2925
11971,5.0,2,20,1.1121
221,5.0,2,360,2.951
276894,3.0,2,15,1.3194
152162,5.0,2,30,1.5523
1608,1.0,1,240,3.2545
135382,4.0,1,60,2.8239
316546,2.0,1,30,2.5
176371,4.0,1,60,2.1196
551,2.0,2,45,2.095
316412,2.0,1,60,2.7414
142326,4.0,2,32,1.9793
16992,4.0,2,20,1.2291
281466,4.0,1,90,3.26
183571,1.0,1,30,1.6827
172931,4.0,2,20,1.125
308119,3.0,1,120,4.5254
176544,4.0,2,90,2.7347
681,2.0,2,20,1.9266
197070,4.0,1,120,2.5407
67492,2.0,2,120,3.2203
71671,3.0,1,90,2.6009
1634,4.0,1,120,2.6882
145639,4.0,2,20,1.0397
298383,3.0,1,120,3.9024
17329,4.0,2,15,1.0416
304051,2.0,1,45,2.2647
207336,4.0,2,30,1.9432
163642,3.0,2,90,3.1625
24068,8.0,4,60,1.8189
230933,3.0,2,75,3.1071
164265,4.0,4,15,1.5079
229265,4.0,1,120,3.6064
94246,2.0,2,90,2.1827
307305,2.0,1,20,2.0732
175199,2.0,2,30,3.1166
68264,2.0,2,360,3.1073
37836,2.0,2,120,2.4556
156091,4.0,3,90,2.5619
216092,3.0,1,75,2.129
234669,1.0,1,999,1.2195
5737,4.0,2,60,2.7167
91080,4.0,1,360,3.7929
183880,2.0,2,45,1.8561
327,4.0,2,10,1.0528
37628,2.0,2,45,2.1137
181796,4.0,2,100,3.2418
95103,3.0,1,240,2.879
833,2.0,2,360,3.7238
184151,2.0,2,90,4.0083
307002,2.0,1,30,2.093
261114,4.0,2,45,1.0952
299960,4.0,2,150,3.7222
244049,3.0,2,120,3.4757
182694,5.0,2,75,2.1633
284653,3.0,1,75,2.8438
245476,3.0,2,20,1.3186
299684,4.0,2,75,2.7654
44163,4.0,2,60,2.9958
27364,4.0,2,75,2.8702
104020,4.0,2,90,3.3147
206051,6.0,4,15,1.1091
221318,4.0,2,75,2.7838
124,4.0,3,90,2.7315
278,2.0,2,120,2.4441
137649,5.0,2,90,3.1538
8045,5.0,3,180,3.5104
206931,2.0,1,20,1.1667
121410,4.0,2,60,2.1152
141423,3.0,2,75,2.5076
306481,4.0,1,120,4.071
154246,4.0,2,60,2.2519
195162,4.0,1,60,2.1538
257518,2.0,2,90,2.6047
251412,4.0,1,20,1.4697
205597,3.0,2,30,2.0426
187377,3.0,2,90,2.24
228855,1.0,1,80,2.3871
34084,5.0,3,60,1.8696
318560,3.0,2,90,2.7101
290484,2.0,2,90,3.1636
143884,4.0,2,30,1.5306
17396,2.0,2,60,2.1096
145371,3.0,3,165,4.0442
151007,4.0,1,90,2.9239
8989,2.0,2,60,2.3387
247236,2.0,1,45,2.3443
140933,4.0,2,30,1.6885
300327,3.0,2,60,2.1974
230085,4.0,2,120,4.3518
271869,4.0,2,20,1.24
128721,4.0,1,120,3.0513
171879,4.0,2,75,2.8482
232918,1.0,1,180,2.9865
13823,4.0,2,30,1.7665
226520,2.0,1,90,2.5484
121297,4.0,2,45,2.2438
137297,4.0,2,30,1.6383
204836,4.0,3,60,2.2766
173090,3.0,1,20,1.253
105,3.0,2,60,2.0203
318553,2.0,2,45,2.2979
233571,2.0,2,180,3.3889
273477,8.0,2,40,1.898
22141,4.0,3,60,2.2835
82168,6.0,2,45,1.8952
50768,4.0,2,60,2.7647
218421,2.0,1,120,2.8462
527,2.0,2,60,2.7727
213266,2.0,2,15,1.6066
173101,4.0,2,75,2.5747
244536,3.0,1,45,2.4773
354,4.0,3,60,1.9203
42910,4.0,1,45,2.3825
91873,5.0,3,60,2.7407
30381,4.0,2,75,3.0749
123955,1.0,1,90,3.216
147303,3.0,2,35,1.8897
194517,2.0,2,40,2.283
174660,4.0,2,60,2.0537
1115,6.0,2,60,2.4396
126100,3.0,1,120,2.1818
16395,2.0,2,15,1.6878
19100,4.0,2,90,2.6299
35815,4.0,2,120,2.5613
180899,4.0,3,90,2.4355
129736,5.0,2,25,1.1071
328565,2.0,2,35,2.2333
287084,4.0,3,30,1.6506
154386,5.0,2,30,1.816
102548,4.0,1,60,1.7546
276042,3.0,2,30,1.7945
43443,4.0,1,60,1.6614
164338,4.0,2,90,2.8952
152470,6.0,3,240,3.8013
38159,16.0,5,90,1.4843
165872,4.0,1,360,4.0787
25643,3.0,2,60,2.5729
337765,4.0,3,90,2.4528
157001,4.0,2,45,2.4355
202583,4.0,2,60,2.1635
18258,5.0,3,60,2.3178
175324,2.0,2,120,2.2478
104347,2.0,2,75,2.1573
855,3.0,2,120,3.3877
159504,4.0,1,120,3.6857
39953,2.0,2,120,3.2558
4099,4.0,2,90,2.856
177802,,2,60,2.05
12995,2.0,2,60,2.887
223855,3.0,2,60,2.2432
226518,2.0,1,90,1.8571
160610,3.0,1,60,2.4935
131014,2.0,2,40,1.8169
238638,3.0,2,90,3.2208
309630,4.0,2,80,2.5106
25821,15.0,8,30,1.3132
233961,2.0,2,25,1.7237
299169,4.0,2,20,1.4419
301767,4.0,2,45,1.5238
134253,1.0,1,20,2
42452,4.0,2,45,2.0586
165986,5.0,2,60,2.2371
132372,2.0,2,45,2.0685
23094,4.0,2,180,3.7588
113873,1.0,1,120,2.5562
230,4.0,1,180,2.8357
2507,4.0,3,90,3.3077
256606,2.0,2,30,1.3148
10,4.0,2,60,2.1579
157526,3.0,1,60,2.6441
191876,3.0,2,75,2.6979
1540,,2,0,3.4209
192074,2.0,2,30,1.2069
119591,4.0,2,45,2.5458
41916,4.0,2,30,1.2296
269595,4.0,2,40,1.7
1159,5.0,3,120,2.343
1261,4.0,3,60,2.7839
38823,2.0,1,120,3.1019
293889,3.0,2,90,2.0357
57390,2.0,2,60,1.9565
143405,1.0,1,30,2.0476
223770,4.0,3,20,1.625
281655,3.0,1,240,4.8244
16986,4.0,1,25,1.5163
252526,6.0,3,40,1.3846
60435,4.0,1,45,2.1538
228660,5.0,3,60,2.5614
85256,4.0,2,15,1.1019
61692,4.0,2,360,3.4851
219100,4.0,1,120,4.1
111124,5.0,3,75,2.3554
149155,4.0,2,15,1.3407
188547,4.0,1,90,2.1525
191597,3.0,2,30,2.0889
240980,12.0,5,120,3.0395
318983,4.0,1,140,3.1429
253608,4.0,2,180,3.8551
297978,4.0,2,75,2.1386
183006,4.0,2,15,1.3247
83195,5.0,2,20,1.1503
53093,2.0,2,60,2.7376
254708,2.0,1,150,2.2258
272453,2.0,2,45,2.6429
826,3.0,2,45,1.6042
205716,6.0,4,240,3.2527
212516,3.0,2,120,3.6034
66837,4.0,1,300,4.6163
9220,8.0,3,30,1.3241
12495,5.0,3,90,2.6698
224821,1.0,1,45,2.3404
243759,4.0,1,90,2.9167
7805,5.0,2,60,1.8201
2842,6.0,2,30,1.3486
302524,1.0,1,30,2.2581
117985,4.0,3,75,2.3672
238799,3.0,1,120,3.55
159503,5.0,2,90,2.3875
103,2.0,2,240,3.4612
233020,4.0,2,60,1.4946
184424,7.0,5,720,3.6707
134453,2.0,2,25,1.578
215841,2.0,1,90,2.6579
9203,4.0,2,30,1.7356
346965,2.0,2,60,2.8961
180040,3.0,1,60,2.3333
2338,2.0,2,60,2.4681
282954,4.0,2,90,2.7917
206803,4.0,2,60,2.2222
106,2.0,2,45,1.7458
105037,2.0,2,60,2.9052
15126,2.0,2,180,3.8045
217085,3.0,2,60,1.9574
21441,4.0,2,60,2.5598
150312,3.0,2,30,1.2362
232988,2.0,1,30,1.8507
10640,4.0,2,180,2.9085
1897,4.0,3,120,2.5812
257614,2.0,2,30,1.1111
159109,2.0,1,60,2.6429
264982,5.0,1,90,2.9385
300217,3.0,1,120,3.1429
166226,4.0,2,90,2.9828
172385,3.0,2,120,2.9903
39684,2.0,1,90,2.9607
394,2.0,2,40,2.0534
163413,4.0,2,75,2.7297
63268,5.0,2,15,1.0272
281194,4.0,2,40,1.1951
328479,3.0,1,40,2.1884
33604,8.0,3,30,1.0916
179460,2.0,2,90,3.7188
127024,6.0,1,30,1.9312
245422,6.0,2,10,1.35
231484,4.0,2,45,2.1311
216091,3.0,1,75,2.3438
15,5.0,2,90,2.3747
72991,4.0,2,45,2.3487
215842,2.0,1,90,2.7391
204505,4.0,2,60,2.5472
254591,4.0,1,60,2.4643
167513,4.0,2,45,2.2364
202077,4.0,1,120,3.411
253214,2.0,1,360,2.1333
199,4.0,2,45,1.9196
196202,2.0,2,60,2.8276
302388,2.0,2,50,2.3265
142992,4.0,1,45,1.735
205418,3.0,1,45,2.4412
244918,2.0,1,90,2.1471
98527,1.0,1,180,3.0976
240855,4.0,1,90,2.3256
878,3.0,2,45,1.8405
246663,5.0,1,45,2.6
242722,6.0,2,360,4.4783
255674,2.0,2,30,1.94
116,4.0,2,30,1.2672
22038,4.0,2,240,3.5057
295564,2.0,2,40,2.0385
314503,3.0,1,30,1.8269
179572,2.0,1,60,2.028
299317,2.0,1,60,3.0714
272533,2.0,1,90,3.0159
257769,3.0,1,40,2.0169
113401,4.0,2,15,1.0977
175223,2.0,1,45,2.2881
1403,5.0,3,30,1.5243
200057,3.0,2,75,2.5238
19999,2.0,2,30,2.1104
244191,2.0,2,30,2.0164
229491,3.0,1,120,3.4302
5716,2.0,2,30,1.4568
199383,4.0,3,75,2.8167
37919,4.0,2,75,2.3506
9446,2.0,2,30,2.1709
246761,2.0,1,20,1.1053
138431,3.0,1,120,3.2188
163474,1.0,1,180,2.7069
29934,3.0,2,120,3.2155
194690,4.0,2,90,2.537
42487,4.0,2,60,1.7202
288169,2.0,2,30,1.6981
94362,4.0,2,60,2.2903
139030,8.0,2,30,1.5282
3284,2.0,2,30,1.7837
270239,4.0,1,120,2.4286
142852,3.0,2,45,2.1
254018,3.0,1,45,2.1646
249277,4.0,1,100,3.0543
331787,2.0,1,60,2.9756
167270,4.0,2,60,2.3594
2122,5.0,2,120,3.379
176229,2.0,2,20,1.5652
19237,6.0,4,30,1.2745
75165,4.0,2,120,3.6238
129051,2.0,2,30,2.506
66,4.0,2,90,2.9288
305682,1.0,1,30,1.9286
1231,4.0,2,45,1.2945
15818,4.0,2,20,1.1533
902,4.0,3,60,2.3153
151771,4.0,3,90,2.625
55829,3.0,2,360,3.5645
624,2.0,2,15,1.8602
16496,2.0,2,45,2.0087
227456,4.0,1,45,1.2165
181810,3.0,2,30,1.6639
169794,3.0,2,90,3.0505
120523,5.0,3,120,2.7778
191894,6.0,3,30,1.0556
6411,4.0,2,20,1.7507
225244,4.0,2,60,1.7353
196,6.0,3,75,2.8415
281946,2.0,1,120,2.8814
300753,4.0,2,10,1.0426
492,5.0,3,90,2.4685
71836,1.0,1,15,1.6512
277659,1.0,1,60,2.35
316858,3.0,1,100,2.8161
291845,4.0,1,60,2.7188
109125,5.0,3,120,3.2316
166857,5.0,3,120,2.8947
101785,1.0,1,45,2.0544
165950,4.0,2,20,1.4098
283294,3.0,1,90,2.8148
481,3.0,2,60,2.5796
195544,2.0,2,20,1.5238
216201,5.0,2,120,2.2889
20542,2.0,2,180,3.9008
172220,3.0,1,60,2.4762
438,2.0,3,45,1.9552
146910,4.0,2,120,3.9091
271088,3.0,2,45,2.2468
298371,3.0,1,40,2.1346
22877,1.0,1,300,4.2298
24417,4.0,2,45,2.5016
283317,1.0,1,1000,3.1818
342848,3.0,1,60,2.1842
131325,4.0,2,15,1.0676
43022,2.0,2,30,2.359
3072,2.0,2,30,3.1131
271529,2.0,2,20,1.8276
2397,2.0,2,30,2.0137
166571,4.0,1,120,3.8286
205317,5.0,2,180,3
1915,2.0,1,90,3.7143
272682,4.0,1,90,3.0196
594,4.0,3,45,2.4645
24827,2.0,2,30,2.0423
21550,4.0,2,20,1.9355
223740,4.0,2,60,1.9524
254713,4.0,1,75,2.8082
268201,2.0,2,40,2.1818
304285,5.0,2,15,1.2162
18745,2.0,2,30,2.0986
204,4.0,2,60,3.0591
148943,6.0,3,15,1.9351
7480,4.0,2,360,3.3206
131366,4.0,2,20,1.6289
244995,4.0,2,15,1.069
312267,2.0,1,60,1.8667
272380,2.0,2,30,1.8182
194626,6.0,3,2,1.0889
144041,4.0,2,120,3.7548
271319,5.0,2,60,1.4722
172381,2.0,2,90,3.1075
94104,2.0,2,30,2.3438
47055,4.0,2,180,4.3377
201,2.0,2,30,1.9526
170604,1.0,1,90,3.6907
255675,2.0,1,240,2.6667
3955,7.0,4,40,1.6339
302098,2.0,1,90,1.8571
22,4.0,1,240,4.5375
13780,4.0,2,90,3.4228
1568,4.0,2,120,2.29
143175,2.0,2,45,2.2466
125548,2.0,2,30,2.6119
106662,4.0,2,60,2.7043
223931,2.0,1,90,2.375
181524,4.0,1,90,2.2381
57925,3.0,2,45,2.2103
13884,4.0,2,90,3.51
242,7.0,2,240,2.8705
423,5.0,3,300,4.2573
156714,2.0,2,30,3.5909
252929,4.0,2,45,1.5795
219101,1.0,1,75,2.6897
268620,4.0,2,15,1.0435
3228,4.0,2,60,2.2524
38862,4.0,3,90,2.9387
115,6.0,3,60,1.9713
168,3.0,2,180,2.6293
122294,2.0,1,30,2.1091
314088,1.0,1,20,1.7297
193308,8.0,3,15,1.25
152,5.0,2,60,2.4943
267127,1.0,1,30,1.9545
252752,4.0,1,90,2.7826
171662,3.0,1,120,3.7373
92319,4.0,2,90,2.9577
176083,4.0,1,60,1.8434
226501,4.0,2,90,3.1951
131111,2.0,2,45,3.65
123570,4.0,2,15,1.0396
2081,2.0,2,1200,3.8022
143986,2.0,2,60,1.8528
192860,4.0,2,45,1.8261
38343,4.0,3,60,2.6784
284108,5.0,3,30,1.0233
34194,4.0,2,45,2.1137
246200,3.0,2,40,2.0909
58936,4.0,2,180,3.1988
116954,4.0,2,30,1.4744
22484,2.0,2,30,1.8519
332386,3.0,2,90,2.3095
195043,3.0,2,30,1.3621
233678,3.0,1,60,2.1739
40209,1.0,1,900,3.2566
2987,5.0,3,90,2.0051
241590,4.0,2,120,1.2414
232595,2.0,2,40,2.2571
102435,1.0,1,120,3.8707
245354,3.0,1,60,2.875
230267,3.0,1,60,2.9429
1829,5.0,2,240,2.719
297129,2.0,2,30,1.8571
103185,4.0,1,60,2.462
61487,2.0,2,3000,3.7308
2065,2.0,2,60,3.7635
195856,5.0,3,45,2.0769
297985,2.0,2,30,1.9231
264198,4.0,1,180,2.9
38863,4.0,3,45,2.1716
328908,2.0,1,60,1.8889
26,6.0,3,300,3.8561
258444,3.0,2,30,1.8125
271615,2.0,2,60,1.8696
34887,4.0,3,60,2.0405
40270,2.0,2,30,2.8945
215840,2.0,1,90,3.2449
148951,4.0,2,45,2.0928
296345,2.0,1,90,2.3571
230889,2.0,2,90,2.9474
5206,2.0,1,45,2.3446
119,3.0,2,45,1.8305
218530,5.0,2,40,2
325022,5.0,2,150,4.3333
41933,4.0,2,60,2.2695
39339,3.0,3,180,3.9679
248158,2.0,2,90,2
915,5.0,3,90,2.2031
123607,2.0,2,20,2.7019
300442,4.0,2,60,1.8909
338760,4.0,2,120,4.1124
96007,3.0,2,60,3.4602
225167,7.0,4,90,2.6047
33451,4.0,2,45,1.7941
310448,4.0,2,25,1.4545
619,3.0,2,30,1.8726
349067,2.0,1,90,3.3125
149776,4.0,1,90,2.7174
34297,4.0,2,45,1.8037
249746,4.0,2,60,2.2619
30658,4.0,2,180,3.5471
55697,5.0,3,105,3.3505
3800,4.0,3,60,2.5739
24773,3.0,2,60,2.441
29223,4.0,2,30,1.3553
31497,3.0,2,45,2.1463
12761,4.0,2,90,2.9174
929,7.0,4,60,1.2923
257527,6.0,4,45,1.3947
187700,4.0,1,120,2.75
295607,2.0,1,30,2.0638
10093,2.0,2,240,3.2146
300001,3.0,2,60,2.2
14254,6.0,2,30,1.1447
26457,4.0,2,300,3.3034
287938,4.0,2,60,2.1
1544,6.0,2,45,1.4734
284936,2.0,1,45,1.9583
244916,2.0,2,30,1.1
168609,2.0,2,60,2.1695
222542,3.0,2,60,2.8701
63170,5.0,3,540,4.7317
1499,6.0,2,6000,4.6351
195571,3.0,1,90,2.5938
157917,4.0,1,90,4.0614
193728,4.0,1,360,4.4952
178054,5.0,2,60,2.9444
17223,4.0,2,180,3.5065
123499,4.0,2,120,3.2333
99975,5.0,2,15,1.1709
301257,3.0,1,90,2.75
149951,1.0,1,180,2.7041
147253,4.0,2,90,2.7196
327711,2.0,1,60,2.55
73369,3.0,2,90,3.1102
230303,2.0,1,60,1.75
6351,4.0,2,20,1.0813
158900,1.0,1,30,2.1277
291859,2.0,2,30,2.1333
206915,7.0,3,15,1.1702
312251,2.0,2,60,3.209
701,2.0,2,240,2.6316
90040,3.0,2,45,2.2487
1198,4.0,1,30,1.6738
221769,4.0,1,180,4.5207
259298,3.0,2,90,2.8
163805,3.0,2,120,3.1132
285533,3.0,2,45,2.0556
88827,2.0,2,45,2.0707
205046,3.0,2,30,1.9636
183231,3.0,2,45,1.8413
200853,3.0,2,50,2.24
38713,6.0,4,30,1.1053
8098,6.0,2,10,1.1366
276830,2.0,2,100,2.4681
254,7.0,2,12000,4.4095
3565,2.0,2,60,3.0882
214396,5.0,2,30,1.4651
494,6.0,2,30,1.3576
267813,2.0,1,75,1.6909
210232,1.0,1,360,3.5714
29937,3.0,2,60,2.6911
21920,4.0,2,90,3.1843
218804,4.0,2,90,2.9375
252446,4.0,2,75,2.871
285265,3.0,2,60,2.3478
235014,3.0,1,60,2.24
111417,3.0,2,30,1.8362
175307,4.0,2,20,1.0698
165948,4.0,2,75,2.4444
98,2.0,2,180,3.0381
38545,2.0,2,20,2.4426
138233,2.0,2,30,2.2754
103092,4.0,2,90,3.0556
299252,4.0,2,60,1.6667
206940,4.0,2,35,1.9302
139771,2.0,2,60,2.7111
254192,2.0,2,60,1.7714
270109,4.0,2,45,2.1429
3097,4.0,3,180,4.1923
310192,3.0,1,30,2.0286
268586,6.0,2,45,1.3226
237,2.0,2,300,3.1107
107255,4.0,2,60,2.3704
43868,5.0,2,45,1.6558
208895,4.0,2,30,1.4314
223215,4.0,1,45,1.3448
142079,8.0,4,30,2.0891
157413,4.0,1,60,2.3696
361,5.0,2,45,1.9358
275913,3.0,2,60,2.9508
302425,2.0,1,60,2.0833
138649,2.0,2,60,2.2941
146221,3.0,1,180,3.7565
240567,3.0,1,90,2.875
171011,2.0,2,45,2
172996,3.0,2,50,2.5345
291962,3.0,1,30,2.125
143185,,2,45,2.1786
136280,4.0,3,40,1.3667
112138,2.0,2,60,2.6685
986,2.0,2,60,2.3966
8129,5.0,3,30,1.8585
303553,2.0,2,20,1.35
269603,3.0,2,60,1.9318
182189,4.0,2,40,1.8725
21133,2.0,2,120,3.9208
2808,2.0,2,360,2.8564
123239,6.0,4,25,1.1224
2251,2.0,1,45,2.3689
145189,6.0,2,15,1.0941
22348,6.0,3,45,1.2202
122842,6.0,2,180,3.5981
171726,4.0,1,30,2.4286
35435,4.0,3,45,2.355
38718,2.0,2,420,3.3455
180592,4.0,2,90,2.95
70,3.0,2,60,2.2162
230305,2.0,1,60,2.5
54137,4.0,2,15,1.4737
13308,5.0,3,45,1.8312
19622,2.0,2,360,2.5645
32125,5.0,3,20,1.3962
24310,4.0,2,45,1.6532
340041,2.0,2,40,2.0417
273703,2.0,1,90,3.3377
205610,2.0,2,30,1.2152
175293,2.0,2,45,1.8261
198487,,2,45,2.4
220792,4.0,2,60,2.766
104955,2.0,2,75,2.8917
160902,2.0,2,60,2.2
297486,4.0,3,60,2.2581
4636,2.0,2,30,2.0281
211716,4.0,1,180,4.1277
15511,2.0,2,30,1.7206
2393,2.0,2,60,3.567
37387,4.0,3,60,2.7982
157096,4.0,1,120,3.0962
91984,4.0,2,75,2.9766
180020,4.0,2,20,1.0318
180199,2.0,1,300,3.8676
169611,4.0,2,30,1.2807
37907,4.0,2,75,2.6307
57660,6.0,4,45,1.2321
12750,3.0,2,240,4.0909
46396,4.0,2,30,1.9767
329845,5.0,3,30,1.1351
210274,4.0,1,80,2.9873
124172,4.0,2,40,1.43
238393,2.0,2,45,2.4
259081,4.0,2,45,1.9429
343562,4.0,1,60,2.1875
241831,3.0,1,60,2.1528
4396,2.0,2,30,1.6778
730,2.0,2,240,3.3913
38386,4.0,2,60,2.7862
235375,2.0,1,20,1.3492
266966,2.0,2,40,2.1333
295785,2.0,1,480,3.4605
71074,4.0,1,60,2.6897
27627,4.0,2,90,2.1812
1662,3.0,2,120,2.4775
217398,3.0,2,120,3.16
35503,4.0,2,45,1.7442
284584,2.0,1,30,2.3061
41010,4.0,2,20,1.1321
155255,4.0,2,120,3.6786
28089,4.0,2,30,1.5833
1887,2.0,2,45,3.3034
113636,4.0,2,60,2.9545
24742,2.0,2,60,1.8557
260300,4.0,2,10,1.125
38992,3.0,2,60,2.7788
180852,4.0,1,45,2.8857
37358,4.0,3,90,2.7468
8190,4.0,3,60,2.7241
174078,2.0,2,30,1.8082
267271,4.0,2,90,2.7667
6205,3.0,2,720,3.7733
280136,5.0,2,50,1.697
280453,2.0,1,45,2.0909
67877,5.0,3,30,1.0472
157,4.0,2,240,2.7397
38765,4.0,2,150,3.7216
302260,4.0,2,20,1.3095
274841,3.0,1,60,2.0417
300905,8.0,4,30,1.0938
146816,3.0,2,45,2.0984
283619,3.0,2,45,2.3636
217083,2.0,2,60,2.8
811,4.0,2,60,1.7321
272427,4.0,2,120,3.4259
42673,1.0,1,180,2.8039
144529,2.0,2,90,2.8319
1107,4.0,2,30,1.9239
142961,3.0,1,90,2.7385
299121,2.0,1,150,3.6
206084,1.0,1,30,1.9302
3931,5.0,3,120,2.9914
269752,2.0,1,30,1.3478
202977,4.0,2,90,2.4615
282414,3.0,1,75,2.7424
264647,3.0,1,60,2.2667
261594,2.0,2,60,2.4444
24703,2.0,2,60,2.0615
312318,3.0,2,45,2.1034
338628,2.0,2,40,1.8571
266083,4.0,2,20,1.0588
146418,2.0,2,90,2.7698
238546,4.0,2,60,2.75
174837,4.0,1,90,2.8421
56931,2.0,2,45,1.9257
244513,4.0,2,30,1.087
309110,1.0,1,15,1.3077
256997,3.0,1,180,4.2
63759,2.0,2,60,2.3154
163370,3.0,2,35,1.9483
248861,2.0,1,20,1.7647
218293,4.0,1,150,3.2973
66588,6.0,3,20,1.1026
125752,4.0,2,270,3.5189
85005,4.0,2,40,1.7867
253618,3.0,2,5,1.1321
192945,2.0,2,80,2.7368
325555,1.0,1,720,2.1538
120,6.0,2,45,1.8718
12477,6.0,3,90,2.626
168998,2.0,2,60,2.4615
241477,4.0,2,45,1.4182
21551,2.0,1,240,3.8611
1219,4.0,2,20,1.3627
33154,3.0,2,45,1.9026
245931,3.0,1,90,2.8226
248125,3.0,1,120,2.7727
230383,4.0,2,20,1.2121
66510,4.0,2,60,1.925
195528,2.0,1,45,2.1944
251551,4.0,2,60,2.4
49,4.0,2,30,1.3698
223376,2.0,2,60,2.9375
16267,6.0,2,20,1.408
1032,1.0,1,20,2.3402
269968,2.0,1,90,2.0435
216632,4.0,3,45,2.32
73,6.0,2,60,2.0943
157026,2.0,1,30,2.1667
286537,3.0,1,70,2.4839
75358,4.0,3,30,1.817
256320,3.0,2,45,1.973
36522,2.0,2,20,2.1657
128667,7.0,3,40,1.7736
31105,3.0,2,20,1.3432
232,4.0,2,120,3.0392
179303,2.0,2,45,2.0909
36648,5.0,2,45,1.3694
235555,4.0,1,240,4.1739
28259,6.0,3,90,2.0805
298638,5.0,3,60,1.8095
129459,2.0,2,150,3.4111
269725,3.0,2,30,1.7273
340,6.0,3,60,1.5318
128442,4.0,2,180,2.4837
6901,4.0,2,45,1.7037
23679,2.0,2,180,2.6069
180771,2.0,2,90,2.7353
181345,4.0,2,15,1.0556
136955,2.0,2,120,3.1633
